timestamp,quantity,price,fee,amount,side
2018-06-02 21:10:56,71.9933,14900,0,-1072700,0
2018-06-02 21:10:56,25.0,14900,0,-372500,0
2018-06-02 21:10:56,10.0,14900,0,-149000,0
2018-06-02 21:10:56,1024.7174,14900,0,-15268289,0
2018-06-02 21:10:56,2.0,14900,0,-29800,0
2018-06-02 21:12:31,1200.0,14840,0,17808000,1
2018-06-02 21:25:46,53.7764,14770,0,-794277,0
2018-06-02 21:25:47,152.5989,14770,0,-2253886,0
2018-06-02 21:25:47,46.3404,14770,0,-684448,0
2018-06-02 21:25:47,200.0,14770,0,-2954000,0
2018-06-02 21:26:10,5.0,14740,0,73700,1
2018-06-02 21:26:11,16.9606,14740,0,249999,1
2018-06-02 21:26:11,4.0,14740,0,58960,1
2018-06-02 21:26:11,5.0,14740,0,73700,1
2018-06-02 21:26:11,421.7551,14740,0,6216670,1
2018-06-02 21:35:57,1200.0,14680,0,-17616000,0
2018-06-02 21:37:28,200.0001,14700,0,2940001,1
2018-06-02 21:40:34,176.9405,14710,0,2602795,1
2018-06-02 21:42:55,110.4362,14740,0,1627830,1
2018-06-02 21:42:55,80.477,14740,0,1186231,1
2018-06-02 21:43:00,22.1245,14730,0,325894,1
2018-06-02 21:43:00,80.477,14730,0,1185426,1
2018-06-02 21:44:17,80.477,14720,0,1184621,1
2018-06-02 21:44:18,200.0001,14720,0,2944001,1
2018-06-02 21:44:30,36.9606,14720,0,-544060,0
2018-06-02 21:45:54,410.8082,14760,0,-6063529,0
2018-06-02 21:48:16,231.6263,14710,0,3407223,1
2018-06-02 21:48:16,1.0,14710,0,14710,1
2018-06-02 21:48:16,3.0753,14710,0,45238,1
2018-06-02 21:48:16,10.0,14710,0,147100,1
2018-06-02 21:48:16,67.0172,14710,0,985823,1
2018-06-02 21:48:16,293.6406,14710,0,4319453,1
2018-06-02 21:48:16,80.477,14720,0,1184621,1
2018-06-02 21:48:16,10.0,14710,0,147100,1
2018-06-02 21:48:30,23.0758,14710,0,-339445,0
2018-06-02 21:49:19,21.9243,14750,0,323383,1
2018-06-02 21:49:51,0.0042,14780,0,62,1
2018-06-02 21:49:52,1.1473,14780,0,16957,1
2018-06-02 21:50:00,11.7069,14810,0,-173379,0
2018-06-02 21:50:00,177.4783,14810,0,-2628454,0
2018-06-02 21:50:00,50.0,14810,0,-740500,0
2018-06-02 21:50:00,48.1735,14810,0,-713450,0
2018-06-02 21:50:01,39.1875,14810,0,-580367,0
2018-06-02 21:50:01,1.0,14810,0,-14810,0
2018-06-02 21:50:01,0.6237,14810,0,-9237,0
2018-06-02 21:50:41,328.1699,14790,0,4853633,1
2018-06-02 22:05:16,619.815,14700,0,-9111281,0
2018-06-02 22:15:10,619.815,14760,0,9148469,1
2018-06-02 22:19:02,67.112,14810,0,-993929,0
2018-06-02 22:19:53,67.112,14830,0,995271,1
2018-06-02 22:23:00,91.3571,14790,0,-1351172,0
2018-06-02 22:23:57,88.2263,14790,0,1304867,1
2018-06-02 22:24:07,3.1308,14770,0,46242,1
2018-06-02 22:26:00,824.7227,14810,0,-12214143,0
2018-06-02 22:26:26,824.7227,14810,0,12214143,1
2018-06-02 22:28:44,107.2801,14820,0,-1589891,0
2018-06-02 22:30:14,92.4627,14760,0,1364749,1
2018-06-02 22:30:14,14.8174,14760,0,218705,1
2018-06-02 22:30:17,107.2801,14760,0,-1583454,0
2018-06-02 22:32:23,107.2801,14790,0,1586673,1
2018-06-02 22:45:14,544.3337,14900,0,-8110572,0
2018-06-02 22:45:19,625.3265,14900,0,-9317365,0
2018-06-02 22:46:05,6.6224,14890,0,98608,1
2018-06-02 22:46:39,252.4988,14900,0,3762232,1
2018-06-02 22:46:39,0.2738,14900,0,4080,1
2018-06-02 22:46:39,894.1057,14900,0,13322175,1
2018-06-02 22:46:39,16.1595,14900,0,240777,1
2018-06-02 22:53:19,410.8108,14810,0,-6084108,0
2018-06-02 22:53:19,3.2667,14810,0,-48380,0
2018-06-02 22:53:43,785.9225,14800,0,-11631653,0
2018-06-02 22:55:02,225.3721,14790,0,3333253,1
2018-06-02 22:55:02,316.1493,14790,0,4675848,1
2018-06-02 22:55:03,0.5,14790,0,7395,1
2018-06-02 22:55:08,657.9786,14780,0,9724924,1
2018-06-02 22:57:37,50.0,14790,0,-739500,0
2018-06-02 22:57:37,769.3348,14790,0,-11378462,0
2018-06-02 23:00:55,34.3029,14760,0,506311,1
2018-06-02 23:00:55,57.4,14760,0,847224,1
2018-06-02 23:00:55,92.0,14760,0,1357920,1
2018-06-02 23:00:55,0.3,14760,0,4428,1
2018-06-02 23:00:55,0.5,14760,0,7380,1
2018-06-02 23:00:55,0.4,14760,0,5904,1
2018-06-02 23:01:08,634.4319,14760,0,9364215,1
2018-06-02 23:01:34,14.8444,14760,0,-219103,0
2018-06-02 23:02:22,52.0732,14770,0,-769121,0
2018-06-02 23:02:23,200.0,14770,0,-2954000,0
2018-06-02 23:02:23,288.2608,14770,0,-4257612,0
2018-06-02 23:08:27,249.237,14810,0,-3691200,0
2018-06-02 23:08:27,221.8587,14810,0,-3285727,0
2018-06-02 23:09:58,3.0363,14790,0,44907,1
2018-06-02 23:09:59,51.0,14790,0,754290,1
2018-06-02 23:12:47,135.4096,14770,0,2000000,1
2018-06-02 23:12:47,25.3893,14770,0,375000,1
2018-06-02 23:12:47,5.0,14770,0,73850,1
2018-06-02 23:12:47,742.8458,14770,0,10971832,1
2018-06-02 23:12:47,63.5931,14770,0,939270,1
2018-06-02 23:12:59,1.1456,14770,0,-16921,0
2018-06-02 23:14:13,192.583,14760,0,-2842525,0
2018-06-02 23:15:54,193.7286,14770,0,2861371,1
2018-06-02 23:20:29,0.033,14750,0,-487,0
2018-06-02 23:20:29,169.5113,14750,0,-2500292,0
2018-06-02 23:27:45,79.987,14800,0,1183808,1
2018-06-02 23:27:46,89.5573,14800,0,1325448,1
2018-06-02 23:28:55,174.1695,14860,0,-2588159,0
2018-06-02 23:28:55,200.0,14860,0,-2972000,0
2018-06-02 23:28:56,8.5,14860,0,-126310,0
2018-06-02 23:28:56,453.67,14860,0,-6741536,0
2018-06-02 23:29:36,836.3395,14830,0,12402915,1
2018-06-02 23:39:33,5.233e-05,14790,0,-1,0
2018-06-02 23:43:42,88.4333,14770,0,-1306160,0
2018-06-02 23:44:40,17.1158,14780,0,-252972,0
2018-06-02 23:44:44,70.9758,14780,0,-1049022,0
2018-06-02 23:46:01,505.5589,14780,0,-7472161,0
2018-06-02 23:50:47,105.5209,14820,0,1563820,1
2018-06-02 23:51:27,54.268,14820,0,804252,1
2018-06-02 23:51:28,56.3657,14820,0,835340,1
2018-06-02 23:52:18,465.9292,14800,0,6895752,1
2018-06-02 23:58:23,558.1249,14850,0,-8288155,0
2018-06-02 23:59:12,84.3065,14830,0,1250265,1
2018-06-02 23:59:12,93.9553,14830,0,1393357,1
